ISIN,BID,ASK,Valid
XS2722681694,100.84,101.84,valide
XS2722681694,104.8736,105.9136,invalide
XS2722882169,107.9,108.9,valide
XS2722882169,138.112,139.392,invalide
XS2723601972,99.86,101.86,valide
XS2723601972,118.8334,121.2134,invalide
XS2723606005,99.65,100.65,valide
XS2723606005,119.58,120.78,invalide
XS2723609520,93.78,94.78,valide
XS2723609520,74.0862,74.8762,invalide
XS2723860305,101.3,102.3,valide
XS2723860305,80.027,80.817,invalide
XS2724483966,101.72,102.72,valide
XS2724483966,106.806,107.856,invalide
XS2725128685,99.36,100.36,valide
XS2725128685,85.4496,86.3096,invalide
XS2725130665,94.49,95.49,valide
XS2725130665,96.3798,97.3998,invalide
XS2725133925,100.25,101.25,valide
XS2725133925,77.1925,77.9625,invalide
XS2726861144,91.31,92.31,valide
XS2726861144,108.6589,109.8489,invalide
XS2727034006,99.43,100.43,valide
XS2727034006,85.5098,86.3698,invalide
XS2728941910,99.09,100.09,valide
XS2728941910,98.0991,99.0891,invalide
XS2728951802,103.19,104.19,valide
XS2728951802,122.7961,123.9861,invalide
XS2728969507,99.6,100.6,valide
XS2728969507,92.628,93.558,invalide
XS2728970851,99.12,100.12,valide
XS2728970851,75.3312,76.0912,invalide
XS2728990966,98.93,99.93,valide
XS2728990966,110.8016,111.9216,invalide
XS2729033105,98.78,99.78,valide
XS2729033105,127.4262,128.7162,invalide
XS2729036975,100.44,101.44,valide
XS2729036975,117.5148,118.6848,invalide
XS2729041116,102.8,103.8,valide
XS2729041116,123.36,124.56,invalide
XS2729053558,103.13,104.13,valide
XS2729053558,128.9125,130.1625,invalide
XS2729215397,100.36,101.36,valide
XS2729215397,73.2628,73.9928,invalide
XS2729216106,95.25,97.25,valide
XS2729216106,90.4875,92.3875,invalide
XS2729217252,96.62,98.62,valide
XS2729217252,93.7214,95.6614,invalide
XS2729237284,97.71,98.71,valide
XS2729237284,114.3207,115.4907,invalide
XS2729238092,96.94,97.94,valide
XS2729238092,119.2362,120.4662,invalide
XS2729244066,95.69,96.69,valide
XS2729244066,110.0435,111.1935,invalide
XS2729246194,96.3,97.3,valide
XS2729246194,78.003,78.813,invalide
XS2729255344,94.82,96.82,valide
XS2729255344,117.5768,120.0568,invalide
XS2729851548,100.3,101.3,valide
XS2729851548,105.315,106.365,invalide
XS2731502931,96.67,97.67,valide
XS2731502931,87.003,87.903,invalide
XS2731508466,101.64,102.64,valide
XS2731508466,102.6564,103.6664,invalide
XS2732262576,98.6,99.6,valide
XS2732262576,74.936,75.696,invalide
XS2733624287,97.63,98.63,valide
XS2733624287,77.1277,77.9177,invalide
XS2733627207,100.28,101.28,valide
XS2733627207,97.2716,98.2416,invalide
XS2733630250,99.62,100.62,valide
XS2733630250,78.6998,79.4898,invalide
XS2733631738,96.9,97.9,valide
XS2733631738,88.179,89.089,invalide
XS2733633601,97.99,98.99,valide
XS2733633601,84.2714,85.1314,invalide
XS2733635218,100.45,101.45,valide
XS2733635218,73.3285,74.0585,invalide
XS2734301729,102.36,103.36,valide
XS2734301729,120.7848,121.9648,invalide
XS2734302297,101.9,102.9,valide
XS2734302297,96.805,97.755,invalide
XS2735443306,100.71,101.71,valide
XS2735443306,128.9088,130.1888,invalide
XS2736371928,99.76,100.76,valide
XS2736371928,88.7864,89.6764,invalide
XS2736598389,99.57,100.57,valide
XS2736598389,118.4883,119.6783,invalide
XS2737755954,97.71,98.71,valide
XS2737755954,119.2062,120.4262,invalide
XS2737814124,97.79,99.79,valide
XS2737814124,100.7237,102.7837,invalide
XS2741362359,98.35,99.35,valide
XS2741362359,96.383,97.363,invalide
XS2747784408,99.53,100.53,valide
XS2747784408,128.3937,129.6837,invalide
XS2748971715,101.27,102.27,valide
XS2748971715,110.3843,111.4743,invalide
XS2749785973,100.55,101.55,valide
XS2749785973,100.48,101.48,invalide
XS2750269214,101.84,102.84,valide
XS2750269214,102.8584,103.8684,invalide
XS2751787057,110.69,111.69,valide
XS2751787057,117.3314,118.3914,invalide
XS2752604012,98.45,99.45,valide
XS2752604012,106.326,107.406,invalide
XS2752613609,96.37,97.37,valide
XS2752613609,125.281,126.581,invalide
XS2752702022,96.4,97.4,valide
XS2752702022,97.364,98.374,invalide
XS2752744966,99.82,100.82,valide
XS2752744966,93.8308,94.7708,invalide
XS2752768718,94.99,95.99,valide
XS2752768718,113.0381,114.2281,invalide
XS2752779327,97.24,98.24,valide
XS2752779327,87.516,88.416,invalide
XS2752787346,102.91,103.91,valide
XS2752787346,120.4047,121.5747,invalide
XS2752811237,107.69,108.69,valide
XS2752811237,77.5368,78.2568,invalide
XS2753547244,103.63,104.63,valide
XS2753547244,129.5375,130.7875,invalide
XS2753798599,97,98,valide
XS2753798599,90.21,91.14,invalide
XS2754344690,96.79,98.79,valide
XS2754344690,99.6937,101.7537,invalide
XS2754655269,18.8,19,valide
XS2754655269,14.288,14.44,invalide
XS2754679871,99.7,100.7,valide
XS2754679871,111.664,112.784,invalide
XS2754788730,96.55,98.55,valide
XS2754788730,77.24,78.84,invalide
XS2756527250,100.73,101.73,valide
XS2756527250,115.8395,116.9895,invalide
XS2757008789,74.74,75.74,valide
XS2757008789,57.5498,58.3198,invalide
XS2757009670,97.05,98.05,valide
XS2757009670,84.4335,85.3035,invalide
XS2757009753,98.66,100.66,valide
XS2757009753,88.794,90.594,invalide
XS2758738376,95.4,96.4,valide
XS2758738376,71.55,72.3,invalide
XS2758777788,97.06,98.06,valide
XS2758777788,67.942,68.642,invalide
XS2758927268,101.06,102.06,valide
XS2758927268,105.1024,106.1424,invalide
XS2760865704,98.94,99.94,valide
XS2760865704,112.7916,113.9316,invalide
XS2761373104,100.85,101.85,valide
XS2761373104,79.6715,80.4615,invalide
XS2761373443,102.24,103.24,valide
XS2761373443,82.8144,83.6244,invalide
XS2763032369,99.29,100.29,valide
XS2763032369,108.2261,109.3161,invalide
XS2764792532,100.02,101.02,valide
XS2764792532,92.0184,92.9384,invalide
XS2767246650,95.75,97.75,valide
XS2767246650,108.1975,110.4575,invalide
XS2768106424,97.56,98.56,valide
XS2768106424,119.9988,121.2288,invalide
XS2768106853,100.66,101.66,valide
XS2768106853,83.5478,84.3778,invalide
XS2770017130,96.23,97.23,valide
XS2770017130,67.361,68.061,invalide
XS2770572043,96.56,97.56,valide
XS2770572043,98.4912,99.5112,invalide
XS2770609142,97.84,98.84,valide
XS2770609142,113.4944,114.6544,invalide
XS2774574581,98.14,99.14,valide
XS2774574581,80.4748,81.2948,invalide
XS2775176634,100.46,101.46,valide
XS2775176634,107.4922,108.5622,invalide
XS2776889482,100.35,101.35,valide
XS2776889482,86.301,87.161,invalide
XS2777593570,96.45,97.45,valide
XS2777593570,108.9885,110.1185,invalide
XS2778388426,99.5,100.5,valide
XS2778388426,103.48,104.52,invalide
XS2778388772,100.33,101.33,valide
XS2778388772,89.2937,90.1837,invalide
XS2785809380,98.39,99.39,valide
XS2785809380,120.0358,121.2558,invalide
XS2786382510,100.13,101.13,valide
XS2786382510,86.1118,86.9718,invalide
XS2790876234,95.68,96.68,valide
XS2790876234,101.4208,102.4808,invalide
