ISIN,BID,ASK,Valid
FR001400HBY2,108.57,110.57,invalide
FR001400HBY2,112.9128,114.9928,invalide
FR001400HBY2,103.1415,105.0415,invalide
FR001400HBY2,77.0847,78.5047,invalide
FR001400HBY2,107.4843,109.4643,invalide
FR001400HBY2,118.3413,120.5213,invalide
FR001400HD77,98.56,100.56,valide
FR001400HD77,98.85,100.85,valide
FR001400HD77,127.1424,129.7224,invalide
FR001400HD77,111.3728,113.6328,invalide
FR001400HD77,114.3296,116.6496,invalide
FR001400HD77,125.1712,127.7112,invalide
FR001400HD77,114.3296,116.6496,invalide
FR001400HD77,124.1856,126.7056,invalide
FR001400HD77,99.8385,101.8585,invalide
FR001400HD77,87.9765,89.7565,invalide
FR001400HD77,119.6085,122.0285,invalide
FR001400HD77,104.781,106.901,invalide
FR001400HD77,100.827,102.867,invalide
FR001400HD77,92.919,94.799,invalide
FR001400HGI4,91.93,92.93,valide
FR001400HGI4,92.47,93.47,valide
FR001400HGI4,67.1089,67.8389,invalide
FR001400HGI4,103.8809,105.0109,invalide
FR001400HGI4,86.4142,87.3542,invalide
FR001400HGI4,112.1546,113.3746,invalide
FR001400HGI4,111.2353,112.4453,invalide
FR001400HGI4,74.4633,75.2733,invalide
FR001400HGI4,109.1146,110.2946,invalide
FR001400HGI4,81.3736,82.2536,invalide
FR001400HGI4,86.9218,87.8618,invalide
FR001400HGI4,78.5995,79.4495,invalide
FR001400HGI4,77.6748,78.5148,invalide
FR001400HGI4,65.6537,66.3637,invalide
FR001400HIL4,102.24,103.24,valide
FR001400HIL4,102.25,103.25,valide
FR001400HIL4,113.4864,114.5964,invalide
FR001400HIL4,77.7024,78.4624,invalide
FR001400HIL4,75.6576,76.3976,invalide
FR001400HIL4,125.7552,126.9852,invalide
FR001400HIL4,132.912,134.212,invalide
FR001400HIL4,114.5088,115.6288,invalide
FR001400HIL4,99.1825,100.1525,invalide
FR001400HIL4,117.5875,118.7375,invalide
FR001400HIL4,132.925,134.225,invalide
FR001400HIL4,71.575,72.275,invalide
FR001400HIL4,92.025,92.925,invalide
FR001400HIL4,131.9025,133.1925,invalide
FR001400HOQ1,100.18,101.18,valide
FR001400HOQ1,100.45,101.45,valide
FR001400HOQ1,124.2232,125.4632,invalide
FR001400HOQ1,101.1818,102.1918,invalide
FR001400HOQ1,101.1818,102.1918,invalide
FR001400HOQ1,97.1746,98.1446,invalide
FR001400HOQ1,120.216,121.416,invalide
FR001400HOQ1,105.189,106.239,invalide
FR001400HOQ1,100.45,101.45,invalide
FR001400HOQ1,71.3195,72.0295,invalide
FR001400HOQ1,117.5265,118.6965,invalide
FR001400HOQ1,81.3645,82.1745,invalide
FR001400HOQ1,115.5175,116.6675,invalide
FR001400HOQ1,113.5085,114.6385,invalide
FR001400HZ30,103.2,104.2,valide
FR001400HZ30,103.19,104.19,valide
FR001400HZ30,108.36,109.41,invalide
FR001400HZ30,89.784,90.654,invalide
FR001400HZ30,131.064,132.334,invalide
FR001400HZ30,105.264,106.284,invalide
FR001400HZ30,78.432,79.192,invalide
FR001400HZ30,134.16,135.46,invalide
FR001400HZ30,127.9556,129.1956,invalide
FR001400HZ30,130.0194,131.2794,invalide
FR001400HZ30,126.9237,128.1537,invalide
FR001400HZ30,120.7323,121.9023,invalide
FR001400HZ30,118.6685,119.8185,invalide
FR001400HZ30,114.5409,115.6509,invalide
FR001400HZZ8,94.65,95.65,valide
FR001400HZZ8,95.19,96.19,valide
FR001400HZZ8,123.045,124.345,invalide
FR001400HZZ8,114.5265,115.7365,invalide
FR001400HZZ8,111.687,112.867,invalide
FR001400HZZ8,104.115,105.215,invalide
FR001400HZZ8,93.7035,94.6935,invalide
FR001400HZZ8,82.3455,83.2155,invalide
FR001400HZZ8,74.2482,75.0282,invalide
FR001400HZZ8,108.5166,109.6566,invalide
FR001400HZZ8,80.9115,81.7615,invalide
FR001400HZZ8,114.228,115.428,invalide
FR001400HZZ8,106.6128,107.7328,invalide
FR001400HZZ8,79.0077,79.8377,invalide
FR001400I7A0,104.7,106.70,valide
FR001400I7A0,125.64,128.04,invalide
FR001400I7A0,96.324,98.164,invalide
FR001400I7A0,124.593,126.973,invalide
FR001400I7A0,104.7,106.7,invalide
FR001400I7A0,82.713,84.293,invalide
FR001400I7A0,90.042,91.762,invalide
FR001400I7E2,95.03,96.03,valide
FR001400I7E2,95.62,96.62,valide
FR001400I7E2,98.8312,99.8712,invalide
FR001400I7E2,113.0857,114.2757,invalide
FR001400I7E2,89.3282,90.2682,invalide
FR001400I7E2,96.9306,97.9506,invalide
FR001400I7E2,103.5827,104.6727,invalide
FR001400I7E2,104.533,105.633,invalide
FR001400I7E2,76.496,77.296,invalide
FR001400I7E2,87.0142,87.9242,invalide
FR001400I7E2,98.4886,99.5186,invalide
FR001400I7E2,71.715,72.465,invalide
FR001400I7E2,105.182,106.282,invalide
FR001400I7E2,110.9192,112.0792,invalide
FR001400IDX8,103.37,104.37,valide
FR001400IDX8,134.381,135.681,invalide
FR001400IDX8,89.9319,90.8019,invalide
FR001400IDX8,97.1678,98.1078,invalide
FR001400IDX8,93.033,93.933,invalide
FR001400IDX8,82.696,83.496,invalide
FR001400IDX8,107.5048,108.5448,invalide
FR001400IG81,100.07,101.07,valide
FR001400IG81,100.41,101.41,valide
FR001400IG81,84.0588,84.8988,invalide
FR001400IG81,121.0847,122.2947,invalide
FR001400IG81,74.0518,74.7918,invalide
FR001400IG81,130.091,131.391,invalide
FR001400IG81,111.0777,112.1877,invalide
FR001400IG81,122.0854,123.3054,invalide
FR001400IG81,82.3362,83.1562,invalide
FR001400IG81,72.2952,73.0152,invalide
FR001400IG81,111.4551,112.5651,invalide
FR001400IG81,71.2911,72.0011,invalide
FR001400IG81,73.2993,74.0293,invalide
FR001400IG81,104.4264,105.4664,invalide
FR001400IGH4,109.71,110.71,valide
FR001400IGH4,109.8,110.80,valide
FR001400IGH4,108.6129,109.6029,invalide
FR001400IGH4,91.0593,91.8893,invalide
FR001400IGH4,132.7491,133.9591,invalide
FR001400IGH4,140.4288,141.7088,invalide
FR001400IGH4,103.1274,104.0674,invalide
FR001400IGH4,139.3317,140.6017,invalide
FR001400IGH4,109.8,110.8,invalide
FR001400IGH4,79.056,79.776,invalide
FR001400IGH4,83.448,84.208,invalide
FR001400IGH4,90.036,90.856,invalide
FR001400IGH4,126.27,127.42,invalide
FR001400IGH4,79.056,79.776,invalide
FR001400IK36,100.46,102.46,valide
FR001400IK36,103.4738,105.5338,invalide
FR001400IK36,93.4278,95.2878,invalide
FR001400IK36,71.3266,72.7466,invalide
FR001400IK36,74.3404,75.8204,invalide
FR001400IK36,105.483,107.583,invalide
FR001400IK36,75.345,76.845,invalide
FR001400IKG8,102.2,104.2,valide
FR001400IKG8,102.65,104.65,valide
FR001400IKG8,118.552,120.872,invalide
FR001400IKG8,82.782,84.402,invalide
FR001400IKG8,86.87,88.57,invalide
FR001400IKG8,112.42,114.62,invalide
FR001400IKG8,132.86,135.46,invalide
FR001400IKG8,88.914,90.654,invalide
FR001400IKG8,114.968,117.208,invalide
FR001400IKG8,97.5175,99.4175,invalide
FR001400IKG8,78.014,79.534,invalide
FR001400IKG8,84.173,85.813,invalide
FR001400IKG8,81.0935,82.6735,invalide
FR001400IKG8,117.021,119.301,invalide
FR001400IMW1,104.03,106.03,valide
FR001400IMW1,101.9494,103.9094,invalide
FR001400IMW1,101.9494,103.9094,invalide
FR001400IMW1,105.0703,107.0903,invalide
FR001400IMW1,78.0225,79.5225,invalide
FR001400IMW1,124.836,127.236,invalide
FR001400IMW1,130.0375,132.5375,invalide
FR001400INM0,101.35,102.35,valide
FR001400INM0,101.03,102.03,valide
FR001400INM0,112.4985,113.6085,invalide
FR001400INM0,95.269,96.209,invalide
FR001400INM0,104.3905,105.4205,invalide
FR001400INM0,112.4985,113.6085,invalide
FR001400INM0,85.134,85.974,invalide
FR001400INM0,111.485,112.585,invalide
FR001400INM0,101.03,102.03,invalide
FR001400INM0,128.3081,129.5781,invalide
FR001400INM0,127.2978,128.5578,invalide
FR001400INM0,94.9682,95.9082,invalide
FR001400INM0,117.1948,118.3548,invalide
FR001400INM0,101.03,102.03,invalide
FR001400IQA8,101.36,102.36,valide
FR001400IQA8,113.5232,114.6432,invalide
FR001400IQA8,72.9792,73.6992,invalide
FR001400IQA8,92.2376,93.1476,invalide
FR001400IQA8,79.0608,79.8408,invalide
FR001400IQA8,129.7408,131.0208,invalide
FR001400IQA8,121.632,122.832,invalide
FR001400IQP6,99.48,100.48,valide
FR001400IQP6,99.74,100.74,valide
FR001400IQP6,119.376,120.576,invalide
FR001400IQP6,104.454,105.504,invalide
FR001400IQP6,119.376,120.576,invalide
FR001400IQP6,87.5424,88.4224,invalide
FR001400IQP6,83.5632,84.4032,invalide
FR001400IQP6,93.5112,94.4512,invalide
FR001400IQP6,114.701,115.851,invalide
FR001400IQP6,84.779,85.629,invalide
FR001400IQP6,113.7036,114.8436,invalide
FR001400IQP6,116.6958,117.8658,invalide
FR001400IQP6,84.779,85.629,invalide
FR001400IQP6,103.7296,104.7696,invalide
FR001400IQX0,102.16,103.16,valide
FR001400IQX0,117.484,118.634,invalide
FR001400IQX0,82.7496,83.5596,invalide
FR001400IQX0,126.6784,127.9184,invalide
FR001400IQX0,130.7648,132.0448,invalide
FR001400IQX0,93.9872,94.9072,invalide
FR001400IQX0,74.5768,75.3068,invalide
FR001400IXL1,89.49,90.49,valide
FR001400IXL1,70.6971,71.4871,invalide
FR001400IXL1,92.1747,93.2047,invalide
FR001400IXL1,110.0727,111.3027,invalide
FR001400IXL1,69.8022,70.5822,invalide
FR001400IXL1,116.337,117.637,invalide
FR001400IXL1,67.1175,67.8675,invalide
FR001400IXQ0,97.03,99.03,valide
FR001400IXQ0,97.31,99.31,valide
FR001400IXQ0,76.6537,78.2337,invalide
FR001400IXQ0,125.1687,127.7487,invalide
FR001400IXQ0,116.436,118.836,invalide
FR001400IXQ0,110.6142,112.8942,invalide
FR001400IXQ0,87.327,89.127,invalide
FR001400IXQ0,101.8815,103.9815,invalide
FR001400IXQ0,71.0363,72.4963,invalide
FR001400IXQ0,85.6328,87.3928,invalide
FR001400IXQ0,84.6597,86.3997,invalide
FR001400IXQ0,106.0679,108.2479,invalide
FR001400IXQ0,76.8749,78.4549,invalide
FR001400IXQ0,123.5837,126.1237,invalide
FR001400IYP0,142.43,142.53,valide
FR001400IYP0,140.94,141.04,valide
FR001400IYP0,158.0973,158.2083,invalide
FR001400IYP0,111.0954,111.1734,invalide
FR001400IYP0,103.9739,104.0469,invalide
FR001400IYP0,173.7646,173.8866,invalide
FR001400IYP0,135.3085,135.4035,invalide
FR001400IYP0,139.5814,139.6794,invalide
FR001400IYP0,162.081,162.196,invalide
FR001400IYP0,156.4434,156.5544,invalide
FR001400IYP0,169.128,169.248,invalide
FR001400IYP0,174.7656,174.8896,invalide
FR001400IYP0,138.1212,138.2192,invalide
FR001400IYP0,164.8998,165.0168,invalide
FR001400IZ39,103.22,105.22,valide
FR001400IZ39,118.703,121.003,invalide
FR001400IZ39,92.898,94.698,invalide
FR001400IZ39,81.5438,83.1238,invalide
FR001400IZ39,132.1216,134.6816,invalide
FR001400IZ39,98.059,99.959,invalide
FR001400IZ39,121.7996,124.1596,invalide
FR001400IZ47,97.1,98.1,valide
FR001400IZ47,97.16,98.16,valide
FR001400IZ47,97.1,98.1,invalide
FR001400IZ47,67.97,68.67,invalide
FR001400IZ47,92.245,93.195,invalide
FR001400IZ47,68.941,69.651,invalide
FR001400IZ47,92.245,93.195,invalide
FR001400IZ47,119.433,120.663,invalide
FR001400IZ47,85.5008,86.3808,invalide
FR001400IZ47,85.5008,86.3808,invalide
FR001400IZ47,88.4156,89.3256,invalide
FR001400IZ47,105.9044,106.9944,invalide
FR001400IZ47,105.9044,106.9944,invalide
FR001400IZ47,88.4156,89.3256,invalide
FR001400J0L1,102.75,104.75,valide
FR001400J0L1,103.19,105.19,valide
FR001400J0L1,119.19,121.51,invalide
FR001400J0L1,131.52,134.08,invalide
FR001400J0L1,90.42,92.18,invalide
FR001400J0L1,108.915,111.035,invalide
FR001400J0L1,73.98,75.42,invalide
FR001400J0L1,71.925,73.325,invalide
FR001400J0L1,86.6796,88.3596,invalide
FR001400J0L1,83.5839,85.2039,invalide
FR001400J0L1,131.0513,133.5913,invalide
FR001400J0L1,118.6685,120.9685,invalide
FR001400J0L1,126.9237,129.3837,invalide
FR001400J0L1,81.5201,83.1001,invalide
FR001400J1H7,1005.61,1006.61,valide
FR001400J1H7,945.2734,946.2134,invalide
FR001400J1H7,935.2173,936.1473,invalide
FR001400J1H7,794.4319,795.2219,invalide
FR001400J1H7,1307.293,1308.593,invalide
FR001400J1H7,754.2075,754.9575,invalide
FR001400J1H7,1005.61,1006.61,invalide
FR001400J2T0,103.37,104.37,valide
FR001400J2T0,89.9319,90.8019,invalide
FR001400J2T0,115.7744,116.8944,invalide
FR001400J2T0,72.359,73.059,invalide
FR001400J2T0,88.8982,89.7582,invalide
FR001400J2T0,82.696,83.496,invalide
FR001400J2T0,74.4264,75.1464,invalide
FR001400J2U8,102.18,103.18,valide
FR001400J2U8,103.2018,104.2118,invalide
FR001400J2U8,115.4634,116.5934,invalide
FR001400J2U8,71.526,72.226,invalide
FR001400J2U8,123.6378,124.8478,invalide
FR001400J2U8,94.0056,94.9256,invalide
FR001400J2U8,130.7904,132.0704,invalide
FR001400J3V4,96.11,97.11,valide
FR001400J3V4,102.8377,103.9077,invalide
FR001400J3V4,86.499,87.399,invalide
FR001400J3V4,103.7988,104.8788,invalide
FR001400J3V4,117.2542,118.4742,invalide
FR001400J3V4,110.5265,111.6765,invalide
FR001400J3V4,120.1375,121.3875,invalide
FR001400J4H1,105.02,106.02,valide
FR001400J4H1,110.271,111.321,invalide
FR001400J4H1,98.7188,99.6588,invalide
FR001400J4H1,130.2248,131.4648,invalide
FR001400J4H1,98.7188,99.6588,invalide
FR001400J4H1,79.8152,80.5752,invalide
FR001400J4H1,126.024,127.224,invalide
FR001400J4U4,105,107.00,valide
FR001400J4U4,76.65,78.11,invalide
FR001400J4U4,76.65,78.11,invalide
FR001400J4U4,101.85,103.79,invalide
FR001400J4U4,114.45,116.63,invalide
FR001400J4U4,73.5,74.9,invalide
FR001400J4U4,97.65,99.51,invalide
FR001400J5A3,95.8,96.8,valide
FR001400J5A3,95.62,96.62,valide
FR001400J5A3,95.58,96.58,valide
FR001400J5A3,73.766,74.536,invalide
FR001400J5A3,123.582,124.872,invalide
FR001400J5A3,117.834,119.064,invalide
FR001400J5A3,70.892,71.632,invalide
FR001400J5A3,103.464,104.544,invalide
FR001400J5A3,114.002,115.192,invalide
FR001400J5A3,82.2332,83.0932,invalide
FR001400J5A3,101.3572,102.4172,invalide
FR001400J5A3,104.2258,105.3158,invalide
FR001400J5A3,103.2696,104.3496,invalide
FR001400J5A3,117.6126,118.8426,invalide
FR001400J5A3,71.715,72.465,invalide
FR001400J5A3,69.7734,70.5034,invalide
FR001400J5A3,73.5966,74.3666,invalide
FR001400J5A3,82.1988,83.0588,invalide
FR001400J5A3,79.3314,80.1614,invalide
FR001400J5A3,106.0938,107.2038,invalide
FR001400J5A3,86.9778,87.8878,invalide
FR001400J6C7,98.33,99.33,valide
FR001400J6C7,98.88,99.88,valide
FR001400J6C7,89.4803,90.3903,invalide
FR001400J6C7,69.8143,70.5243,invalide
FR001400J6C7,100.2966,101.3166,invalide
FR001400J6C7,119.9626,121.1826,invalide
FR001400J6C7,100.2966,101.3166,invalide
FR001400J6C7,85.5471,86.4171,invalide
FR001400J6C7,117.6672,118.8572,invalide
FR001400J6C7,111.7344,112.8644,invalide
FR001400J6C7,73.1712,73.9112,invalide
FR001400J6C7,123.6,124.85,invalide
FR001400J6C7,83.0592,83.8992,invalide
FR001400J6C7,92.9472,93.8872,invalide
FR001400J6D5,98.09,99.09,valide
FR001400J6D5,98.7,99.70,valide
FR001400J6D5,127.517,128.817,invalide
FR001400J6D5,93.1855,94.1355,invalide
FR001400J6D5,94.1664,95.1264,invalide
FR001400J6D5,103.9754,105.0354,invalide
FR001400J6D5,75.5293,76.2993,invalide
FR001400J6D5,104.9563,106.0263,invalide
FR001400J6D5,110.544,111.664,invalide
FR001400J6D5,102.648,103.688,invalide
FR001400J6D5,124.362,125.622,invalide
FR001400J6D5,102.648,103.688,invalide
FR001400J6D5,85.869,86.739,invalide
FR001400J6D5,127.323,128.613,invalide
FR001400J6M6,90.98,92.98,valide
FR001400J6M6,91.37,93.37,valide
FR001400J6M6,95.529,97.629,invalide
FR001400J6M6,90.98,92.98,invalide
FR001400J6M6,89.1604,91.1204,invalide
FR001400J6M6,104.627,106.927,invalide
FR001400J6M6,102.8074,105.0674,invalide
FR001400J6M6,89.1604,91.1204,invalide
FR001400J6M6,92.2837,94.3037,invalide
FR001400J6M6,72.1823,73.7623,invalide
FR001400J6M6,67.6138,69.0938,invalide
FR001400J6M6,79.4919,81.2319,invalide
FR001400J6M6,93.1974,95.2374,invalide
FR001400J6M6,63.959,65.359,invalide
FR001400J7L6,100.17,101.17,valide
FR001400J7L6,100.56,101.56,valide
FR001400J7L6,89.1513,90.0413,invalide
FR001400J7L6,130.221,131.521,invalide
FR001400J7L6,116.1972,117.3572,invalide
FR001400J7L6,109.1853,110.2753,invalide
FR001400J7L6,127.2159,128.4859,invalide
FR001400J7L6,110.187,111.287,invalide
FR001400J7L6,119.6664,120.8564,invalide
FR001400J7L6,112.6272,113.7472,invalide
FR001400J7L6,96.5376,97.4976,invalide
FR001400J7L6,90.504,91.404,invalide
FR001400J7L6,97.5432,98.5132,invalide
FR001400J7L6,82.4592,83.2792,invalide
FR001400J7Q5,101.87,102.87,valide
FR001400J7Q5,102.25,103.25,valide
FR001400J7Q5,118.1692,119.3292,invalide
FR001400J7Q5,113.0757,114.1857,invalide
FR001400J7Q5,89.6456,90.5256,invalide
FR001400J7Q5,85.5708,86.4108,invalide
FR001400J7Q5,84.5521,85.3821,invalide
FR001400J7Q5,119.1879,120.3579,invalide
FR001400J7Q5,82.8225,83.6325,invalide
FR001400J7Q5,97.1375,98.0875,invalide
FR001400J7Q5,124.745,125.965,invalide
FR001400J7Q5,105.3175,106.3475,invalide
FR001400J7Q5,120.655,121.835,invalide
FR001400J7Q5,86.9125,87.7625,invalide
FR001400J7Z6,106.68,107.68,valide
FR001400J7Z6,135.4836,136.7536,invalide
FR001400J7Z6,121.6152,122.7552,invalide
FR001400J7Z6,98.1456,99.0656,invalide
FR001400J7Z6,103.4796,104.4496,invalide
FR001400J7Z6,115.2144,116.2944,invalide
FR001400J7Z6,126.9492,128.1392,invalide
FR001400JB93,102.33,103.33,valide
FR001400JB93,102.55,103.55,valide
FR001400JB93,112.563,113.663,invalide
FR001400JB93,132.0057,133.2957,invalide
FR001400JB93,124.8426,126.0626,invalide
FR001400JB93,75.7242,76.4642,invalide
FR001400JB93,85.9572,86.7972,invalide
FR001400JB93,88.0038,88.8638,invalide
FR001400JB93,81.0145,81.8045,invalide
FR001400JB93,106.652,107.692,invalide
FR001400JB93,90.244,91.124,invalide
FR001400JB93,127.162,128.402,invalide
FR001400JB93,133.315,134.615,invalide
FR001400JB93,83.0655,83.8755,invalide
FR001400JCM1,100.18,101.18,valide
FR001400JCM1,100.85,101.85,valide
FR001400JCM1,100.18,101.18,invalide
FR001400JCM1,83.1494,83.9794,invalide
FR001400JCM1,81.1458,81.9558,invalide
FR001400JCM1,126.2268,127.4868,invalide
FR001400JCM1,114.2052,115.3452,invalide
FR001400JCM1,96.1728,97.1328,invalide
FR001400JCM1,103.8755,104.9055,invalide
FR001400JCM1,87.7395,88.6095,invalide
FR001400JCM1,91.7735,92.6835,invalide
FR001400JCM1,113.9605,115.0905,invalide
FR001400JCM1,93.7905,94.7205,invalide
FR001400JCM1,97.8245,98.7945,invalide
FR001400JDI7,99.42,100.42,valide
FR001400JDI7,120.2982,121.5082,invalide
FR001400JDI7,125.2692,126.5292,invalide
FR001400JDI7,69.594,70.294,invalide
FR001400JDI7,117.3156,118.4956,invalide
FR001400JDI7,81.5244,82.3444,invalide
FR001400JDI7,128.2518,129.5418,invalide
FR001400JDJ5,102.84,104.84,valide
FR001400JDJ5,86.3856,88.0656,invalide
FR001400JDJ5,121.3512,123.7112,invalide
FR001400JDJ5,79.1868,80.7268,invalide
FR001400JDJ5,81.2436,82.8236,invalide
FR001400JDJ5,117.2376,119.5176,invalide
FR001400JDJ5,96.6696,98.5496,invalide
FR001400JEZ9,102.82,103.82,valide
FR001400JEZ9,103,104.00,valide
FR001400JEZ9,127.4968,128.7368,invalide
FR001400JEZ9,94.5944,95.5144,invalide
FR001400JEZ9,85.3406,86.1706,invalide
FR001400JEZ9,87.397,88.247,invalide
FR001400JEZ9,125.4404,126.6604,invalide
FR001400JEZ9,71.974,72.674,invalide
FR001400JEZ9,86.52,87.36,invalide
FR001400JEZ9,124.63,125.84,invalide
FR001400JEZ9,89.61,90.48,invalide
FR001400JEZ9,103,104,invalide
FR001400JEZ9,113.3,114.4,invalide
FR001400JEZ9,117.42,118.56,invalide
FR001400JII6,96.21,97.21,valide
FR001400JII6,96.73,97.73,valide
FR001400JII6,95.2479,96.2379,invalide
FR001400JII6,113.5278,114.7078,invalide
FR001400JII6,101.9826,103.0426,invalide
FR001400JII6,84.6648,85.5448,invalide
FR001400JII6,99.0963,100.1263,invalide
FR001400JII6,123.1488,124.4288,invalide
FR001400JII6,67.711,68.411,invalide
FR001400JII6,107.3703,108.4803,invalide
FR001400JII6,70.6129,71.3429,invalide
FR001400JII6,98.6646,99.6846,invalide
FR001400JII6,72.5475,73.2975,invalide
FR001400JII6,113.1741,114.3441,invalide
FR001400JLS9,99.9,100.90,valide
FR001400JLS9,98.901,99.891,invalide
FR001400JLS9,110.889,111.999,invalide
FR001400JLS9,98.901,99.891,invalide
FR001400JLS9,73.926,74.666,invalide
FR001400JLS9,72.927,73.657,invalide
FR001400JLS9,74.925,75.675,invalide
FR001400JOL8,100.79,101.79,valide
FR001400JOL8,130.0191,131.3091,invalide
FR001400JOL8,72.5688,73.2888,invalide
FR001400JOL8,108.8532,109.9332,invalide
FR001400JOL8,72.5688,73.2888,invalide
FR001400JOL8,98.7742,99.7542,invalide
FR001400JOL8,112.8848,114.0048,invalide
FR001400JZ53,97.03,98.03,valide
FR001400JZ53,96.91,97.91,valide
FR001400JZ53,106.733,107.833,invalide
FR001400JZ53,111.5845,112.7345,invalide
FR001400JZ53,118.3766,119.5966,invalide
FR001400JZ53,124.1984,125.4784,invalide
FR001400JZ53,124.1984,125.4784,invalide
FR001400JZ53,88.2973,89.2073,invalide
FR001400JZ53,102.7246,103.7846,invalide
FR001400JZ53,79.4662,80.2862,invalide
FR001400JZ53,112.4156,113.5756,invalide
FR001400JZ53,108.5392,109.6592,invalide
FR001400JZ53,80.4353,81.2653,invalide
FR001400JZ53,114.3538,115.5338,invalide
FR001400K521,102.19,102.19,valide
FR001400K521,102.29,102.29,valide
FR001400K521,107.2995,107.2995,invalide
FR001400K521,91.971,91.971,invalide
FR001400K521,119.5623,119.5623,invalide
FR001400K521,87.8834,87.8834,invalide
FR001400K521,109.3433,109.3433,invalide
FR001400K521,110.3652,110.3652,invalide
FR001400K521,120.7022,120.7022,invalide
FR001400K521,122.748,122.748,invalide
